,jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
320779,31,1890853,Matt Yanick,1B,Fr,17,14,2017,12560,Rutgers-Camden,588
321114,21,1867737,Trey Alderman,P,Fr,14,0,2017,12560,Radford,563
321115,6,1867738,Clayton Baine,INF,Fr,33,25,2017,12560,Radford,563
321116,27,1867739,John Brocklebank,P,Fr,12,0,2017,12560,Radford,563
321117,9,1647346,Kyle Butler,INF,So,57,54,2017,12560,Radford,563
321118,35,1867740,Carlin Christian,INF,Fr,14,0,2017,12560,Radford,563
321119,33,1647349,Chandler Davis,C,So,17,14,2017,12560,Radford,563
321120,12,1867741,Richard De La Cruz,OF,Fr,45,31,2017,12560,Radford,563
321121,3,1763964,Brandon Donovan,P,Fr,2,1,2017,12560,Radford,563
321122,19,1763966,Zach Duff,C,So,14,4,2017,12560,Radford,563
321123,34,1867742,Cameron Fritz,P,So,17,3,2017,12560,Radford,563
321124,36,1867743,Austin Gerber,P,Fr,24,0,2017,12560,Radford,563
321125,13,1763974,Jonathan Gonzalez,C,Sr,58,58,2017,12560,Radford,563
321126,20,1763967,Colby Higgerson,INF,So,3,3,2017,12560,Radford,563
321127,37,1867744,Spencer Horwitz,C,Fr,57,56,2017,12560,Radford,563
321128,7,1539343,Danny Hrbek,INF,Sr,59,59,2017,12560,Radford,563
321129,10,1647351,Mack Krupp,P,Jr,22,0,2017,12560,Radford,563
321130,2,1867745,David Laird,OF,Fr,12,5,2017,12560,Radford,563
321131,18,1867746,Grayson Lamb,P,Fr,0,0,2017,12560,Radford,563
321132,14,1647343,Anthony Miano,OF,Jr,43,34,2017,12560,Radford,563
321133,40,1763973,Andrew Nardi,P,So,12,9,2017,12560,Radford,563
321134,29,1539331,Kyle Palmer,P,Jr,3,0,2017,12560,Radford,563
321135,5,1867747,Straton Podaras,C,Fr,21,12,2017,12560,Radford,563
321136,38,1867748,Colin Reid,P,Fr,17,0,2017,12560,Radford,563
321137,26,1647345,Zack Ridgley,P,Jr,15,15,2017,12560,Radford,563
321138,16,1549679,Austin Ross,P,Sr,0,0,2017,12560,Radford,563
321139,30,1763970,Matt Roth,INF,So,59,59,2017,12560,Radford,563
321140,11,1763965,Ryan Sande,P,So,15,11,2017,12560,Radford,563
321141,25,1867750,Cody Schneider,OF,Fr,24,13,2017,12560,Radford,563
321142,23,1763968,Mason Scoville,INF,Fr,13,1,2017,12560,Radford,563
321143,39,1867751,Evan Threehouse,P,Fr,20,0,2017,12560,Radford,563
321144,24,1763971,Adam Whitacre,OF,So,51,51,2017,12560,Radford,563
321145,1,1539326,Luke Wise,OF,Jr,54,52,2017,12560,Radford,563
321146,15,1539327,Kyle Zurak,P,Sr,25,4,2017,12560,Radford,563
321485,27,1757718,Tj Andricopoulos,P,So,5,0,2017,12560,Mont. St. Billings,205
321486,29,1533197,Bryon Baker,P,Sr,13,8,2017,12560,Mont. St. Billings,205
321487,17,1757720,Garrett Baldry,P,So,5,0,2017,12560,Mont. St. Billings,205
321488,21,1533202,Cody Cooper,P,Sr,14,14,2017,12560,Mont. St. Billings,205
321489,32,1533203,Adam Cox,1B,Jr,31,29,2017,12560,Mont. St. Billings,205
321490,31,1874028,Talon Derrick,P,Jr,9,0,2017,12560,Mont. St. Billings,205
321491,28,1757725,Matt Dillon,OF,So,35,27,2017,12560,Mont. St. Billings,205
321492,19,1655020,Jacob Foley,INF,So,11,2,2017,12560,Mont. St. Billings,205
321493,6,1757726,Steen Fredrickson,P,So,17,4,2017,12560,Mont. St. Billings,205
321494,23,1874029,Michael Gahan,3B,Jr,33,20,2017,12560,Mont. St. Billings,205
321495,9,1874030,Jalen Garcia,OF,So,42,38,2017,12560,Mont. St. Billings,205
321496,15,1874031,Caje Golden,SS,Fr,47,45,2017,12560,Mont. St. Billings,205
321497,2,1874032,Kade Hall,C,Jr,30,24,2017,12560,Mont. St. Billings,205
321498,11,1757742,Matt Hape,P,Sr,11,10,2017,12560,Mont. St. Billings,205
321499,3,1874033,Josh Harrington,P,Fr,9,1,2017,12560,Mont. St. Billings,205
321500,5,1874034,Max Hartgraves,INF,Fr,45,37,2017,12560,Mont. St. Billings,205
321501,31,1874035,Garrett Helfrich,P,Jr,6,0,2017,12560,Mont. St. Billings,205
321502,1,1757746,Alec Leighton,OF,So,23,5,2017,12560,Mont. St. Billings,205
321503,20,1874036,Conner Linebarger,INF,Jr,47,46,2017,12560,Mont. St. Billings,205
321504,4,1757747,Brandon Maassen,P,So,3,0,2017,12560,Mont. St. Billings,205
321505,12,1533207,Casey Merritt,OF,Sr,50,49,2017,12560,Mont. St. Billings,205
321506,25,1874037,Sam Muskat,P,Fr,12,0,2017,12560,Mont. St. Billings,205
321507,33,1874038,Ryan Myers,1B,Jr,44,41,2017,12560,Mont. St. Billings,205
321508,34,1874039,Jarod Paul,1B,Jr,24,1,2017,12560,Mont. St. Billings,205
321509,7,1655022,Landon Peterson,C,Jr,8,8,2017,12560,Mont. St. Billings,205
321510,22,1757758,Zach Robinson,OF,Sr,52,51,2017,12560,Mont. St. Billings,205
321511,16,1874040,Andrew Schleusner,INF,Fr,26,21,2017,12560,Mont. St. Billings,205
321512,24,1874041,Tristan Shockley,P,Jr,11,2,2017,12560,Mont. St. Billings,205
321513,8,1757759,Corbin Smith,P,Sr,2,0,2017,12560,Mont. St. Billings,205
321514,26,1874042,Jake Tallman,INF,Fr,17,4,2017,12560,Mont. St. Billings,205
321515,30,1429739,Tanner Watson,P,Sr,45,28,2017,12560,Mont. St. Billings,205
321516,13,1757782,Jared Winslow,P,So,10,3,2017,12560,Mont. St. Billings,205
321840,18,1892113,Mason Abate,P,Fr,1,0,2017,12560,Elizabethtown,211
321841,29,1892115,Tom Armstrong,1B,Fr,16,7,2017,12560,Elizabethtown,211
321842,9,1775248,Nate Baxter,1B,So,11,0,2017,12560,Elizabethtown,211
321843,36,1775258,Nick Bein,C,So,34,30,2017,12560,Elizabethtown,211
321844,8,1892109,Andrew Brndjar,P,Fr,15,1,2017,12560,Elizabethtown,211
321845,21,1775252,Anthony Cameron,INF,So,15,8,2017,12560,Elizabethtown,211
321846,40,1892118,Justin Cherry,P,So,1,0,2017,12560,Elizabethtown,211
321847,5,1892107,Mike Christy,INF,So,42,42,2017,12560,Elizabethtown,211
321848,26,1775255,Andrew Coleman,3B,So,15,9,2017,12560,Elizabethtown,211
321849,35,1544802,Kevin Elwell,P,Sr,12,12,2017,12560,Elizabethtown,211
321850,3,1544794,Kyle Fackler,2B,Sr,45,45,2017,12560,Elizabethtown,211
321851,24,1775254,Mike Garvey,P,So,12,11,2017,12560,Elizabethtown,211
321852,7,1775247,Doug Hook,INF,So,11,4,2017,12560,Elizabethtown,211
321853,16,1775250,James Kantner,OF,So,39,36,2017,12560,Elizabethtown,211
321854,20,1775251,Anthony Knight,C,So,27,25,2017,12560,Elizabethtown,211
321855,30,1544800,Josh Kwak,P,Sr,17,0,2017,12560,Elizabethtown,211
321856,17,1643796,Anthony Lippy,P,Jr,13,10,2017,12560,Elizabethtown,211
321857,12,1643794,Nick Lorenz,SS,Jr,45,45,2017,12560,Elizabethtown,211
321858,2,1544793,Richy Masciarelli,OF,Sr,45,45,2017,12560,Elizabethtown,211
321859,6,1892108,Riley Mcginley,INF,Fr,15,6,2017,12560,Elizabethtown,211
321860,25,1892114,Alec Miller,P,Fr,7,5,2017,12560,Elizabethtown,211
321861,33,1544801,Brian Portillo,OF,Sr,28,28,2017,12560,Elizabethtown,211
321862,11,1544796,Frank Ragozzino,C,Sr,27,27,2017,12560,Elizabethtown,211
321863,13,1892111,Rashid Saint-Fleur,OF,Fr,4,3,2017,12560,Elizabethtown,211
321864,10,1892110,Michael Sheaffer,INF,Fr,11,0,2017,12560,Elizabethtown,211
321865,1,1544799,Colby Smith,3B,Sr,45,45,2017,12560,Elizabethtown,211
321866,34,1643799,Brennan Snyder,OF,Jr,0,0,2017,12560,Elizabethtown,211
321867,14,1892112,Joey Sopchick,P,Fr,0,0,2017,12560,Elizabethtown,211
321868,19,1775246,Braden Stinar,P,So,20,1,2017,12560,Elizabethtown,211
321869,32,1892116,Ben Thorpe,P,Fr,4,0,2017,12560,Elizabethtown,211
321870,15,1775249,Jared Witner,P,So,10,5,2017,12560,Elizabethtown,211
322235,24,1748659,Hector Aguinaga,INF,So,32,31,2017,12560,Ripon,577
322236,8,1748658,Michael Barnes,C,So,27,25,2017,12560,Ripon,577
322237,27,1863617,Brian Brown,P,Fr,8,6,2017,12560,Ripon,577
322238,32,1748662,Riley Erickson,C,So,20,19,2017,12560,Ripon,577
322239,16,1748664,Doug Ferrell,C,Jr,7,2,2017,12560,Ripon,577
322240,3,1639743,Randy Finger,INF,Jr,28,23,2017,12560,Ripon,577
322241,12,1639747,Ben Folger,OF,Jr,10,0,2017,12560,Ripon,577
322242,10,1863612,Kenny George,P,Fr,1,0,2017,12560,Ripon,577
322243,18,1863614,Bennett Groves,OF,Fr,33,31,2017,12560,Ripon,577
322244,28,1863618,Cameron Gruenwald,C,Fr,9,5,2017,12560,Ripon,577
322245,20,1526247,Matt Hecht,P,Sr,12,6,2017,12560,Ripon,577
322246,29,1863619,Chris Huettner,P,Fr,9,0,2017,12560,Ripon,577
322247,33,1863621,Garrett Kaczrowski,P,Fr,7,5,2017,12560,Ripon,577
322248,30,1863620,Trevor Kearney,INF,Fr,5,2,2017,12560,Ripon,577
322249,13,1748654,Brian Kennedy,INF,So,15,2,2017,12560,Ripon,577
322250,31,1639749,David Knapp,P,Jr,9,3,2017,12560,Ripon,577
322251,4,1863610,David La Tour,P,Fr,25,23,2017,12560,Ripon,577
322252,19,1526246,Ryan Maier,P,Sr,16,0,2017,12560,Ripon,577
322253,23,1863616,Brody Marks,P,Fr,2,0,2017,12560,Ripon,577
322254,5,1863611,Tyler Nelson,OF,Fr,18,8,2017,12560,Ripon,577
322255,14,1639750,Josh Oswald,INF,Jr,34,32,2017,12560,Ripon,577
322256,21,1863615,Kyle Peterson,INF,Fr,1,0,2017,12560,Ripon,577
322257,1,1748651,Isiah Ramos,INF,So,35,34,2017,12560,Ripon,577
322258,17,1863613,Jayvin Redieske,INF,Fr,7,0,2017,12560,Ripon,577
322259,7,1748652,Kyle Rogers,OF,So,8,2,2017,12560,Ripon,577
322260,26,1526249,Robbie Schuettpelz,INF,Sr,35,34,2017,12560,Ripon,577
322261,2,1639742,Drew Slade,P,Jr,12,9,2017,12560,Ripon,577
322262,15,1748655,Brice Swick,P,So,21,16,2017,12560,Ripon,577
322263,22,1748657,Nick Taranto,INF,So,32,31,2017,12560,Ripon,577
322264,25,1639752,Cordell Walker,P,Jr,0,0,2017,12560,Ripon,577
322265,6,1639744,Brian Wilson,P,Jr,9,0,2017,12560,Ripon,577
322595,6,1543290,Sam Ackerman,P,Sr,11,6,2017,12560,Franklin & Marshall,239
322596,33,1771224,Jake Amorello,P,So,7,0,2017,12560,Franklin & Marshall,239
322597,32,1657171,Mike Androconis,P,Jr,12,10,2017,12560,Franklin & Marshall,239
322598,35,1543299,Eric Bateman,P,Sr,3,0,2017,12560,Franklin & Marshall,239
322599,34,1543300,Luke Bengel,P,Sr,11,0,2017,12560,Franklin & Marshall,239
322600,13,1771222,Daniel Blugis,C,So,29,20,2017,12560,Franklin & Marshall,239
322601,24,1883868,Jack Buckley,P,Fr,9,7,2017,12560,Franklin & Marshall,239
322602,1,1543301,Casey Bulik,INF,Sr,33,29,2017,12560,Franklin & Marshall,239
322603,12,1543302,Michael Caron,INF,Sr,10,4,2017,12560,Franklin & Marshall,239
322604,10,1883866,Justin Cavegn,INF,Fr,34,28,2017,12560,Franklin & Marshall,239
322605,38,1883875,Jonathan Cole,P,Fr,10,9,2017,12560,Franklin & Marshall,239
322606,22,1543303,Tyler Daley,OF,Sr,28,26,2017,12560,Franklin & Marshall,239
322607,25,1771223,Eric Dyke,P,So,4,0,2017,12560,Franklin & Marshall,239
322608,30,1883872,Kyle Ebert,C,Fr,25,22,2017,12560,Franklin & Marshall,239
322609,17,1771228,Kurt Elmer,P,So,9,0,2017,12560,Franklin & Marshall,239
322610,15,1657172,Bobby Gaston,P,Jr,12,0,2017,12560,Franklin & Marshall,239
322611,36,1543304,Mack Glavin,P,Sr,7,1,2017,12560,Franklin & Marshall,239
322612,7,1883864,Connor Green,C,So,7,0,2017,12560,Franklin & Marshall,239
322613,9,1543306,Cory Hecht,OF,Sr,25,12,2017,12560,Franklin & Marshall,239
322614,14,1543307,Will Hofmann,P,Sr,8,0,2017,12560,Franklin & Marshall,239
322615,18,1543308,David Iacobucci,OF,Sr,38,38,2017,12560,Franklin & Marshall,239
322616,2,1883863,Kengo Kawahara,OF,Jr,20,20,2017,12560,Franklin & Marshall,239
322617,27,1657175,Thomas Kelly,P,Sr,7,0,2017,12560,Franklin & Marshall,239
322618,8,1883865,Kevin Lammers,OF,Fr,27,15,2017,12560,Franklin & Marshall,239
322619,21,1657176,Dan Marano,1B,Jr,9,9,2017,12560,Franklin & Marshall,239
322620,31,1657177,Andrew Mascis,P,Jr,9,6,2017,12560,Franklin & Marshall,239
322621,16,1771253,Brian Meerholz,OF,So,14,7,2017,12560,Franklin & Marshall,239
322622,44,1771225,Alex Miller,P,So,5,1,2017,12560,Franklin & Marshall,239
322623,20,1657178,Will Palmer,OF,Jr,6,1,2017,12560,Franklin & Marshall,239
322624,11,1771221,Jonathan Pesantez,P,So,4,0,2017,12560,Franklin & Marshall,239
322625,26,1883869,Andrew Poirier,INF,Fr,8,1,2017,12560,Franklin & Marshall,239
322626,4,1543309,Zachary Roberson,OF,Sr,27,24,2017,12560,Franklin & Marshall,239
322627,29,1883871,C.J. Roth,P,Fr,4,0,2017,12560,Franklin & Marshall,239
322628,28,1883870,Max Schwartz,INF,Fr,21,18,2017,12560,Franklin & Marshall,239
322629,37,1883874,Blake Smith,P,Fr,8,0,2017,12560,Franklin & Marshall,239
322630,23,1543311,Christopher Vincent,C,Sr,39,37,2017,12560,Franklin & Marshall,239
322631,19,1883867,Jason Weinhaus,OF,Fr,10,0,2017,12560,Franklin & Marshall,239
322632,5,1657179,Jimmy Whelan,INF,Jr,31,26,2017,12560,Franklin & Marshall,239
322633,3,1543312,Reed Williams,INF,Sr,24,23,2017,12560,Franklin & Marshall,239
322978,37,1877399,Ethan Baer,P,Fr,4,1,2017,12560,Pomona-Pitzer,549
322979,27,1774747,Andrew Brown,P,So,2,0,2017,12560,Pomona-Pitzer,549
322980,14,1774746,Jeremy Burton,SS,So,5,0,2017,12560,Pomona-Pitzer,549
322981,30,1877395,Cole Cross,1B,Fr,1,0,2017,12560,Pomona-Pitzer,549
322982,44,1542168,David Gerics,P,Sr,15,13,2017,12560,Pomona-Pitzer,549
322983,31,1542171,Steven Glick,P,Sr,3,1,2017,12560,Pomona-Pitzer,549
322984,21,1877391,Luka Green,P,Fr,15,1,2017,12560,Pomona-Pitzer,549
322985,29,1877394,Jack Hanley,C,Fr,10,7,2017,12560,Pomona-Pitzer,549
322986,25,1542167,Casey Hershfield,P,Sr,21,0,2017,12560,Pomona-Pitzer,549
322987,7,1652703,Adam Hinthorne,C,Jr,36,32,2017,12560,Pomona-Pitzer,549
322988,17,1652713,Peyton Holm,P,Jr,6,0,2017,12560,Pomona-Pitzer,549
322989,4,1652707,Cade Hulse,P,Jr,39,39,2017,12560,Pomona-Pitzer,549
322990,19,1877389,Jeremy Jess,INF,Fr,20,15,2017,12560,Pomona-Pitzer,549
322991,6,1542163,Kevin Jordan,C,Sr,30,27,2017,12560,Pomona-Pitzer,549
322992,11,1782191,Neil Kelley,OF,So,0,0,2017,12560,Pomona-Pitzer,549
322993,15,1877388,Brian Knapp,OF,Fr,14,11,2017,12560,Pomona-Pitzer,549
322994,9,1877386,Peter Labarbera,OF,Fr,10,0,2017,12560,Pomona-Pitzer,549
322995,26,1877393,Jake Lialios,C,Fr,4,1,2017,12560,Pomona-Pitzer,549
322996,3,1877385,Nolan Mccafferty,SS,Fr,38,37,2017,12560,Pomona-Pitzer,549
322997,2,1542164,Tanner Nishioka,OF,Sr,39,39,2017,12560,Pomona-Pitzer,549
322998,5,1652701,Matt Omori,INF,Jr,33,31,2017,12560,Pomona-Pitzer,549
322999,1,1877384,Jake Osgard,SS,Fr,14,12,2017,12560,Pomona-Pitzer,549
323000,16,1770814,Andrew Phillips,P,So,13,2,2017,12560,Pomona-Pitzer,549
323001,40,1877400,Jeremiah Quezada,1B,Fr,18,14,2017,12560,Pomona-Pitzer,549
323002,22,1652706,Nicholas Radich,P,Jr,12,12,2017,12560,Pomona-Pitzer,549
323003,8,1652705,Bryce Rogan,OF,Jr,39,39,2017,12560,Pomona-Pitzer,549
323004,36,1877398,Matt Rooney,SS,Fr,2,0,2017,12560,Pomona-Pitzer,549
323005,34,1877397,Kevin Sasaki,P,Fr,1,0,2017,12560,Pomona-Pitzer,549
323006,23,1652709,Rob Simsiman,C,Jr,17,13,2017,12560,Pomona-Pitzer,549
323007,12,1652704,Duncan Skerrett,OF,Jr,14,11,2017,12560,Pomona-Pitzer,549
323008,24,1877392,Ezra Steinberg,SS,Fr,9,8,2017,12560,Pomona-Pitzer,549
323009,18,1770710,Tavish Towner,SS,So,11,0,2017,12560,Pomona-Pitzer,549
323010,13,1877383,Peter Troupe,OF,So,5,3,2017,12560,Pomona-Pitzer,549
323011,33,1877396,Zachary Veitch,P,Fr,5,0,2017,12560,Pomona-Pitzer,549
323012,20,1877390,Connor Woods,P,Fr,9,0,2017,12560,Pomona-Pitzer,549
323013,10,1877387,Tyler Yoshihara,INF,Fr,28,20,2017,12560,Pomona-Pitzer,549
323334,18,1763363,Austin Bennett,P,So,0,0,2017,12560,Quincy,561
323335,39,1763372,Brock Best,P,Sr,5,1,2017,12560,Quincy,561
323336,8,1894253,Cole Cimarolli,PR,Fr,10,1,2017,12560,Quincy,561
323337,22,1529800,Cole Crawford,P,Jr,28,0,2017,12560,Quincy,561
323338,9,1889731,J.C. Demuri,LF,Jr,59,59,2017,12560,Quincy,561
323339,41,1763373,Drew Diaz,C,Jr,0,0,2017,12560,Quincy,561
323340,28,1892300,Dalton Doerfler,P,Sr,8,0,2017,12560,Quincy,561
323341,45,1896406,David Earhart,PH,Fr,1,0,2017,12560,Quincy,561
323342,44,1529812,Jack Gainer,1B,Jr,9,4,2017,12560,Quincy,561
323343,36,1896405,Nick Genova,PH,Sr,1,0,2017,12560,Quincy,561
323344,29,1763368,Kraig Gielow,P,So,0,0,2017,12560,Quincy,561
323345,24,1659100,Tommy Hager,OF,Sr,13,2,2017,12560,Quincy,561
323346,35,1763370,David Hayes,C,Sr,29,26,2017,12560,Quincy,561
323347,27,1892125,Hunter Haynes,P,Sr,20,9,2017,12560,Quincy,561
323348,26,1763366,Jake Hemphill,P,Jr,3,0,2017,12560,Quincy,561
323349,25,1659101,Matt Hilmes,OF,Jr,40,34,2017,12560,Quincy,561
323350,46,1763374,Karl Hirsch,P,So,11,0,2017,12560,Quincy,561
323351,9,1529793,David Jacob,1B,Sr,0,0,2017,12560,Quincy,561
323352,11,1763360,Bobby Keller,2B,Jr,3,0,2017,12560,Quincy,561
323353,29,1889732,J. Klages,DH,Sr,56,53,2017,12560,Quincy,561
323354,32,1890164,Riley Martin,P,Fr,16,15,2017,12560,Quincy,561
323355,2,1659102,Brynn Martinez,SS,Jr,49,49,2017,12560,Quincy,561
323356,33,1894251,Jimmy Mcdonald,P,Fr,2,1,2017,12560,Quincy,561
323357,7,1529792,Dominic Miles,OF,Sr,59,59,2017,12560,Quincy,561
323358,20,1894252,Brandan Moriarty,P,Fr,8,0,2017,12560,Quincy,561
323359,1,1763357,Carter Naughton,SS,So,17,12,2017,12560,Quincy,561
323360,10,1442569,Mark Niebrugge,P,Sr,16,14,2017,12560,Quincy,561
323361,15,1889733,Michael Nielsen,RF,Fr,20,12,2017,12560,Quincy,561
323362,16,1763362,Tyler Ormond,OF,Jr,0,0,2017,12560,Quincy,561
323363,47,1763375,Dalton Overstreet,P,So,1,0,2017,12560,Quincy,561
323364,38,1763371,Nate Perez,P,Jr,4,0,2017,12560,Quincy,561
323365,31,1889734,Alex Pribyl,P,Fr,21,0,2017,12560,Quincy,561
323366,5,1763359,Chandler Purcell,INF,So,35,35,2017,12560,Quincy,561
323367,18,1894539,Brendan Saak,P,Jr,8,0,2017,12560,Quincy,561
323368,16,1890165,William Sanchez,P,Fr,21,0,2017,12560,Quincy,561
323369,15,1659105,Braden Shull,P,Jr,0,0,2017,12560,Quincy,561
323370,20,1763364,Nolan Snyder,OF,So,49,37,2017,12560,Quincy,561
323371,30,1529804,Graham Spraker,P,Sr,15,13,2017,12560,Quincy,561
323372,3,1763358,Shea Stine,INF,Sr,1,0,2017,12560,Quincy,561
323373,37,1892301,Aaron Stone,P,Jr,6,2,2017,12560,Quincy,561
323374,46,1671524,Shane Strom,P,Jr,0,0,2017,12560,Quincy,561
323375,40,1442572,Nick Stroud,P,Jr,8,3,2017,12560,Quincy,561
323376,31,1763369,Tj Tamaccio,3B,So,45,43,2017,12560,Quincy,561
323377,36,1529806,Shaun Troy,P,Sr,0,0,2017,12560,Quincy,561
323378,12,1763361,Jake Walters,2B,Sr,59,59,2017,12560,Quincy,561
323379,17,1669735,Chris Ward,3B,Sr,14,7,2017,12560,Quincy,561
323380,34,1659107,Troy Wehde,C,Jr,51,50,2017,12560,Quincy,561
323753,20,1863966,Ross Abrash,OF,Fr,11,0,2017,12560,Richmond,575
323754,4,1645893,Kyle Adams,C,Jr,50,47,2017,12560,Richmond,575
323755,24,1538587,Robbie Baker,P,Jr,14,14,2017,12560,Richmond,575
323756,14,1645894,Keenan Bartlett,P,Jr,7,7,2017,12560,Richmond,575
323757,31,1774360,Peter Bovenzi,P,So,20,1,2017,12560,Richmond,575
323758,22,1538590,Kurtis Brown,INF,Sr,26,26,2017,12560,Richmond,575
323759,23,1645895,Daniel Brumbaugh,OF,Jr,53,52,2017,12560,Richmond,575
323760,17,1863965,Vinny Capra,SS,Jr,51,51,2017,12560,Richmond,575
323761,27,1863971,Justin Cook,INF,Fr,49,47,2017,12560,Richmond,575
323762,16,1863968,Zach Grossfeld,P,Sr,25,3,2017,12560,Richmond,575
323763,26,1863970,James Hulbert,P,Fr,13,0,2017,12560,Richmond,575
323764,2,1645899,Brandon Johnson,C,Jr,32,24,2017,12560,Richmond,575
323765,3,1774365,Zach Kurtz,INF,So,29,11,2017,12560,Richmond,575
323766,15,1774366,Jacob Lamb,P,So,12,2,2017,12560,Richmond,575
323767,6,1645900,D.J. Lee,INF,Jr,51,50,2017,12560,Richmond,575
323768,12,1774367,Dalton Light,INF,So,24,4,2017,12560,Richmond,575
323769,33,1774368,Layne Looney,P,So,15,14,2017,12560,Richmond,575
323770,11,1645901,Brendan Mcguigan,P,So,15,1,2017,12560,Richmond,575
323771,13,1863964,Tim Miller,INF,Fr,16,13,2017,12560,Richmond,575
323772,30,1538602,Zach Moore,P,Sr,11,0,2017,12560,Richmond,575
323773,18,1774370,Matt Olson,P,So,0,0,2017,12560,Richmond,575
323774,8,1863962,Lowell Schipper,INF,Fr,19,1,2017,12560,Richmond,575
323775,37,1774371,Kyle Schmidt,C,So,38,29,2017,12560,Richmond,575
323776,10,1863963,Ryan Shaw,C,Fr,14,5,2017,12560,Richmond,575
323777,7,1774372,Michael Strait,OF,So,0,0,2017,12560,Richmond,575
323778,40,1863980,Cullen Vaught,INF,So,0,0,2017,12560,Richmond,575
323779,9,1774373,Caleb Ward,P,So,37,28,2017,12560,Richmond,575
323780,46,1863981,Rj Watters,OF,Sr,46,37,2017,12560,Richmond,575
323781,29,1863979,Jacob Weis,P,Fr,15,2,2017,12560,Richmond,575
323782,25,1863969,Aaron Winkler,P,Fr,21,3,2017,12560,Richmond,575
323783,5,1647053,Jake Wood,OF,Jr,12,4,2017,12560,Richmond,575
323784,21,1863967,Jonathan De Marte,INF,Sr,53,51,2017,12560,Richmond,575
324130,4,1671946,Connor Bawiec,INF,Jr,35,35,2017,12560,Elmira,213
324131,8,1668536,Dylan Bellinger,1B,Sr,35,35,2017,12560,Elmira,213
324132,42,1668549,Anthony Colegrove,P,Jr,8,0,2017,12560,Elmira,213
324133,41,1777249,Nick Cottone,P,So,11,0,2017,12560,Elmira,213
324134,16,1890212,Jansen Crossley,INF,Fr,29,22,2017,12560,Elmira,213
324135,18,1890213,Corey Demauro,P,Fr,10,2,2017,12560,Elmira,213
324136,28,1783012,Jack Donnelly,C,So,0,0,2017,12560,Elmira,213
324137,11,1890209,Joey Florio,INF,Fr,25,6,2017,12560,Elmira,213
324138,31,1890217,Tommy Fogarty,1B,Fr,31,31,2017,12560,Elmira,213
324139,24,1671947,Nate Hanner,INF,Jr,30,29,2017,12560,Elmira,213
324140,23,1776050,Cameron Heggie,OF,Jr,28,18,2017,12560,Elmira,213
324141,25,1890215,Justin Iannotto,C,Fr,10,2,2017,12560,Elmira,213
324142,5,1668533,Will Jenkins,C,Jr,23,20,2017,12560,Elmira,213
324143,32,1668548,Joe Kidd,P,Jr,8,5,2017,12560,Elmira,213
324144,19,1890214,Scott Logue,P,Fr,8,3,2017,12560,Elmira,213
324145,1,1777225,Joe Marigliano,P,Sr,7,0,2017,12560,Elmira,213
324146,6,1668534,Jordan Marquez,P,Jr,0,0,2017,12560,Elmira,213
324147,14,1896555,M. Muelken,2B,,13,7,2017,12560,Elmira,213
324148,7,1890208,Eddie O'Donnell Iv,C,Jr,14,11,2017,12560,Elmira,213
324149,33,1777226,Blake Phelps,P,So,9,3,2017,12560,Elmira,213
324150,9,1668537,Bryce Plante,INF,Jr,30,30,2017,12560,Elmira,213
324151,27,1890216,Sam Plaugher,INF,Fr,18,5,2017,12560,Elmira,213
324152,21,1776052,Andy Reed,P,So,12,3,2017,12560,Elmira,213
324153,22,1668545,Hayden Rothenberg,OF,Sr,21,21,2017,12560,Elmira,213
324154,3,1668532,Dennis Rudolph,OF,Jr,33,32,2017,12560,Elmira,213
324155,44,1668551,Nick Sampogna,P,Jr,11,10,2017,12560,Elmira,213
324156,12,1890210,Garinder Sarana,P,Fr,6,0,2017,12560,Elmira,213
324157,2,1668531,Jack Thistle,OF,Jr,19,4,2017,12560,Elmira,213
324158,34,1890218,Zach Williamson,P,Fr,7,1,2017,12560,Elmira,213
324159,13,1777247,Harrison Zambarano,INF,So,13,1,2017,12560,Elmira,213
324160,14,1668539,Matt Van Muelken,INF,Jr,12,6,2017,12560,Elmira,213
324421,13.0,1668640,Justin Barney,OF,Jr,26,21,2017,12560,Concordia Wisconsin,1036
324422,11.0,1893176,Drew Barth,INF,Fr,6,0,2017,12560,Concordia Wisconsin,1036
324423,42.0,1893177,Aidan Cossio,INF,Fr,1,0,2017,12560,Concordia Wisconsin,1036
324424,45.0,1893178,Seth Cox,P,Fr,9,2,2017,12560,Concordia Wisconsin,1036
324425,22.0,1782100,Austen Dart,1B,So,5,2,2017,12560,Concordia Wisconsin,1036
324426,21.0,1668630,Eric Dubek,P,Jr,3,0,2017,12560,Concordia Wisconsin,1036
324427,12.0,1559120,Mitchell Dubnicka,INF,Sr,8,1,2017,12560,Concordia Wisconsin,1036
324428,9.0,1893180,Nick Fox,P,Fr,3,0,2017,12560,Concordia Wisconsin,1036
324429,6.0,1893181,Spencer Garnett,INF,Fr,13,9,2017,12560,Concordia Wisconsin,1036
324430,10.0,1782093,Andrew Gibbons,P,Jr,12,9,2017,12560,Concordia Wisconsin,1036
324431,34.0,1559121,Andrew Heideman,P,Sr,5,1,2017,12560,Concordia Wisconsin,1036
324432,7.0,1668649,Kyle Hilliard,C,Jr,41,41,2017,12560,Concordia Wisconsin,1036
324433,32.0,1893182,Nick Hirst,P,So,12,3,2017,12560,Concordia Wisconsin,1036
