PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id_x,player_id_y,division
6,0,7.0,1,0,0,0,0,1,0,02/18/2023,neutral,16340,553,Prairie View,9,True,8,4,4,win,2390587,699,2829466,2023,2829466.0,2829466.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/21/2023,home,16340,0,Wiley,9,True,10,0,10,win,2421016,699,2829466,2023,2829466.0,2829466.0,1.0
10,0,11.0,1,0,1,2,0,0,0,02/17/2023,away,16340,465,UNLV,9,True,6,14,-8,loss,2390248,534,2113190,2023,2113190.0,2113190.0,1.0
1,1,3.0,1,0,0,3,0,0,0,02/19/2023,away,16340,465,UNLV,9,True,6,31,-25,loss,2390816,534,2113190,2023,2113190.0,2113190.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,740,VCU,9,True,14,8,6,win,2390330,419,2312222,2023,2312222.0,2312222.0,1.0
0,2,2.0,0,0,0,0,0,1,0,02/18/2023,away,16340,149,Coastal Carolina,9,True,3,11,-8,loss,2390498,419,2312222,2023,2312222.0,2312222.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,220,Fairfield,9,True,9,14,-5,loss,2390897,419,2312222,2023,2312222.0,2312222.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,235,Florida,9,True,3,13,-10,loss,2390245,48,2667338,2023,2667338.0,2667338.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,235,Florida,9,True,0,8,-8,loss,2390813,48,2667338,2023,2667338.0,2667338.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,559,Purdue,9,True,12,3,9,win,2408931,285,2505505,2023,2505505.0,2505505.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,768,West Virginia,9,True,4,3,1,win,2390474,253,2824624,2023,2824624.0,2824624.0,1.0
3,1,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,328,Kansas,9,True,1,5,-4,loss,2390398,735,2487260,2023,2487260.0,2487260.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/18/2023,away,16340,328,Kansas,9,True,11,3,8,win,2390715,735,2487260,2023,2487260.0,2487260.0,1.0
9,0,9.0,0,0,0,0,0,1,0,02/19/2023,away,16340,328,Kansas,9,True,4,6,-2,loss,2390959,735,2487260,2023,2487260.0,2487260.0,1.0
0,2,2.0,0,0,0,3,0,0,0,02/18/2023,home,16340,67,Boston College,9,True,0,3,-3,loss,2390507,541,2651107,2023,2651107.0,2651107.0,1.0
0,1,1.0,0,0,0,1,0,0,0,02/18/2023,away,16340,14927,Belmont,9,True,7,3,4,win,2408867,695,2804279,2023,2804279.0,2804279.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,430,Mississippi St.,9,True,2,11,-9,loss,2390246,741,2474465,2023,2474465.0,2474465.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/18/2023,away,16340,430,Mississippi St.,9,True,14,13,1,win,2390494,741,2474465,2023,2474465.0,2474465.0,1.0
4,0,5.0,1,0,0,0,0,0,0,02/19/2023,away,16340,430,Mississippi St.,9,True,3,9,-6,loss,2390814,741,2474465,2023,2474465.0,2474465.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,1395,Tarleton St.,9,True,3,2,1,win,2390451,706,2472000,2023,2472000.0,2472000.0,1.0
0,2,4.0,2,0,0,0,0,1,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2472000,2023,2472000.0,2472000.0,1.0
1,4,5.0,0,0,0,0,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2472000,2023,2472000.0,2472000.0,1.0
0,1,1.0,0,0,0,1,0,0,0,02/19/2023,away,16340,99,Long Beach St.,9,True,11,6,5,win,2390967,782,2798307,2023,2798307.0,2798307.0,1.0
13,2,16.0,1,0,0,1,1,0,0,02/17/2023,home,16340,342,Lafayette,9,True,15,4,11,win,2390441,655,1974580,2023,1974580.0,1974580.0,1.0
9,1,10.0,0,0,0,0,1,0,0,02/18/2023,home,16340,342,Lafayette,9,True,7,5,2,win,2408282,655,1974580,2023,1974580.0,1974580.0,1.0
3,1,4.0,0,0,0,0,0,0,0,02/21/2023,away,16340,314,Jackson St.,9,True,19,0,19,win,2391115,655,1974580,2023,1974580.0,1974580.0,1.0
1,6,8.0,1,0,0,0,0,1,0,02/17/2023,neutral,16340,545,Pittsburgh,9,True,10,11,-1,loss,2390368,380,2343521,2023,2343521.0,2343521.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,545,Pittsburgh,9,True,11,7,4,win,2390673,380,2343521,2023,2343521.0,2343521.0,1.0
3,3,6.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,545,Pittsburgh,9,True,8,5,3,win,2390900,380,2343521,2023,2343521.0,2343521.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,neutral,16340,703,Texas,9,True,6,5,1,win,2390576,434,2489067,2023,2489067.0,2489067.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/17/2023,away,16340,30095,Utah Tech,9,True,17,3,14,win,2390473,551,2311267,2023,2311267.0,2311267.0,1.0
12,0,14.0,2,0,0,2,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,21,11,10,win,2408327,551,2311267,2023,2311267.0,2311267.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,606,Saint Joseph's,9,True,16,0,16,win,2390264,193,2804912,2023,2804912.0,2804912.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,5,Akron,9,True,12,14,-2,loss,2390417,769,2666556,2023,2666556.0,2666556.0,1.0
9,2,11.0,0,0,0,0,1,0,0,02/18/2023,home,16340,5,Akron,9,True,6,1,5,win,2390656,769,2666556,2023,2666556.0,2666556.0,1.0
11,2,13.0,0,0,0,0,0,0,0,02/19/2023,home,16340,5,Akron,9,True,2,3,-1,loss,2391007,769,2666556,2023,2666556.0,2666556.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,741,VMI,9,True,11,2,9,win,2390246,430,2801842,2023,2801842.0,2801842.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,741,VMI,9,True,13,14,-1,loss,2390494,430,2801842,2023,2801842.0,2801842.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,741,VMI,9,True,9,3,6,win,2390814,430,2801842,2023,2801842.0,2801842.0,1.0
9,2,11.0,0,0,0,0,2,0,0,02/20/2023,away,16340,676,SFA,9,True,16,5,11,win,2391081,327,2650796,2023,2650796.0,2650796.0,1.0
0,1,2.0,1,0,0,0,0,0,0,02/17/2023,away,16340,7,Alabama St.,9,True,0,13,-13,loss,2390466,308,2813507,2023,2813507.0,2813507.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,7,Alabama St.,9,True,4,3,1,win,2390768,308,2813507,2023,2813507.0,2813507.0,1.0
0,3,3.0,0,0,0,0,0,1,0,02/18/2023,away,16340,7,Alabama St.,9,True,4,18,-14,loss,2408287,308,2813507,2023,2813507.0,2813507.0,1.0
1,2,4.0,1,0,0,0,0,1,0,02/19/2023,away,16340,7,Alabama St.,9,True,11,13,-2,loss,2391061,308,2813507,2023,2813507.0,2813507.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,545,Pittsburgh,9,True,10,11,-1,loss,2390368,380,2801665,2023,2801665.0,2801665.0,1.0
4,1,5.0,0,0,0,0,0,0,0,02/17/2023,home,16340,654,Southeast Mo. St.,9,True,3,11,-8,loss,2390286,1004,2140053,2023,2140053.0,2140053.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,654,Southeast Mo. St.,9,True,3,0,3,win,2390525,1004,2140053,2023,2140053.0,2140053.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,654,Southeast Mo. St.,9,True,13,4,9,win,2390843,1004,2140053,2023,2140053.0,2140053.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/21/2023,away,16340,736,Vanderbilt,9,True,5,4,1,win,2391103,1004,2140053,2023,2140053.0,2140053.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,392,Maryland,9,True,8,7,1,win,2390476,651,2660872,2023,2660872.0,2660872.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,235,Florida,9,True,1,6,-5,loss,2391082,651,2660872,2023,2660872.0,2660872.0,1.0
1,0,1.0,0,0,0,3,0,0,0,02/17/2023,home,16340,5,Akron,9,True,12,14,-2,loss,2390417,769,2804721,2023,2804721.0,2804721.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/19/2023,away,16340,1004,Central Ark.,9,True,4,13,-9,loss,2390843,654,2488392,2023,2488392.0,2488392.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,466,Nevada,9,True,5,3,2,win,2390288,2,2347974,2023,2347974.0,2347974.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,466,Nevada,9,True,5,4,1,win,2390526,2,2347974,2023,2347974.0,2347974.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/20/2023,home,16340,466,Nevada,9,True,7,3,4,win,2391069,2,2347974,2023,2347974.0,2347974.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,514,Oakland,10,True,6,5,1,win,2390454,346,2681285,2023,2681285.0,2681285.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,514,Oakland,9,True,3,2,1,win,2390743,346,2681285,2023,2681285.0,2681285.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,514,Oakland,9,True,5,4,1,win,2391002,346,2681285,2023,2681285.0,2681285.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,754,Washington St.,9,True,4,17,-13,loss,2390592,111,2508419,2023,2508419.0,2508419.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/17/2023,home,16340,381,Manhattan,9,True,18,0,18,win,2390285,678,2467960,2023,2467960.0,2467960.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/18/2023,away,16340,631,Santa Clara,9,True,10,5,5,win,2390535,756,2681291,2023,2681291.0,2681291.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,7,13,-6,loss,2420282,756,2681291,2023,2681291.0,2681291.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,2,4,-2,loss,2390858,756,2681291,2023,2681291.0,2681291.0,1.0
2,2,5.0,1,0,0,0,0,1,0,02/20/2023,away,16340,631,Santa Clara,9,True,10,7,3,win,2391070,756,2681291,2023,2681291.0,2681291.0,1.0
0,0,0.0,0,0,0,1,1,0,0,02/18/2023,away,16340,9,UAB,9,True,3,4,-1,loss,2390590,508,2480123,2023,2480123.0,2480123.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/18/2023,away,16340,173,Davidson,10,True,12,4,8,win,2390522,471,2495248,2023,2495248.0,2495248.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,603,St. John's (NY),9,True,10,5,5,win,2390925,523,2825658,2023,2825658.0,2825658.0,1.0
2,0,2.0,0,0,0,2,0,0,0,02/18/2023,away,16340,149,Coastal Carolina,9,True,3,11,-8,loss,2390498,419,2493177,2023,2493177.0,2493177.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,430,Mississippi St.,9,True,2,11,-9,loss,2390246,741,2327851,2023,2327851.0,2327851.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,430,Mississippi St.,9,True,14,13,1,win,2390494,741,2327851,2023,2327851.0,2327851.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/19/2023,away,16340,430,Mississippi St.,9,True,3,9,-6,loss,2390814,741,2327851,2023,2327851.0,2327851.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/18/2023,neutral,16340,559,Purdue,9,True,4,14,-10,loss,2390601,285,2320680,2023,2320680.0,2320680.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,1014,Col. of Charleston,9,True,2,5,-3,loss,2390260,742,2303059,2023,2303059.0,2303059.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1014,Col. of Charleston,9,True,12,3,9,win,2390508,742,2303059,2023,2303059.0,2303059.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1014,Col. of Charleston,9,True,15,2,13,win,2390825,742,2303059,2023,2303059.0,2303059.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,112,UC San Diego,9,True,12,4,8,win,2390322,1104,2467009,2023,2467009.0,2467009.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,694,Tennessee,9,True,4,3,1,win,2390812,1104,2467009,2023,2467009.0,2467009.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,418,Michigan,9,True,4,6,-2,loss,2390884,1104,2467009,2023,2467009.0,2467009.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,home,16340,416,Michigan St.,9,True,1,7,-6,loss,2391067,1104,2467009,2023,2467009.0,2467009.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/18/2023,away,16340,487,North Ala.,9,True,5,0,5,win,2390414,797,2648720,2023,2648720.0,2648720.0,1.0
1,4,5.0,0,0,0,0,0,1,0,02/18/2023,away,16340,487,North Ala.,9,True,6,4,2,win,2390741,797,2648720,2023,2648720.0,2648720.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/19/2023,away,16340,487,North Ala.,9,True,6,14,-8,loss,2390924,797,2648720,2023,2648720.0,2648720.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,463,Nebraska,9,True,7,3,4,win,2390273,627,2491947,2023,2491947.0,2491947.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,463,Nebraska,9,True,10,9,1,win,2390835,627,2491947,2023,2491947.0,2491947.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,home,16340,463,Nebraska,9,True,16,16,0,tie,2391068,627,2491947,2023,2491947.0,2491947.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,neutral,16340,754,Washington St.,9,True,4,17,-13,loss,2390592,111,2681534,2023,2681534.0,2681534.0,1.0
0,2,4.0,2,0,0,0,0,0,0,02/17/2023,home,16340,5,Akron,9,True,12,14,-2,loss,2390417,769,2472410,2023,2472410.0,2472410.0,1.0
2,3,5.0,0,0,0,0,0,1,0,02/18/2023,home,16340,5,Akron,9,True,6,1,5,win,2390656,769,2472410,2023,2472410.0,2472410.0,1.0
2,5,7.0,0,0,0,0,0,2,0,02/18/2023,home,16340,5,Akron,9,True,11,6,5,win,2407905,769,2472410,2023,2472410.0,2472410.0,1.0
2,3,5.0,0,0,0,0,0,1,0,02/19/2023,home,16340,5,Akron,9,True,2,3,-1,loss,2391007,769,2472410,2023,2472410.0,2472410.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,698,TCU,10,True,9,8,1,win,2391063,434,2656244,2023,2656244.0,2656244.0,1.0
0,1,1.0,0,0,0,2,0,0,0,02/18/2023,away,16340,678,Stetson,9,True,1,9,-8,loss,2390523,381,2137387,2023,2137387.0,2137387.0,1.0
0,1,1.0,0,0,0,0,1,0,0,02/17/2023,home,16340,741,VMI,9,True,11,2,9,win,2390246,430,2680164,2023,2680164.0,2680164.0,1.0
0,0,1.0,1,0,0,1,0,0,0,02/18/2023,home,16340,741,VMI,9,True,13,14,-1,loss,2390494,430,2680164,2023,2680164.0,2680164.0,1.0
1,0,1.0,0,0,0,2,0,0,0,02/17/2023,home,16340,30135,California Baptist,9,True,5,2,3,win,2390383,522,2304087,2023,2304087.0,2304087.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,782,Wichita St.,9,True,6,11,-5,loss,2390967,99,2799421,2023,2799421.0,2799421.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,406,Mercer,9,True,8,9,-1,loss,2390467,786,2806730,2023,2806730.0,2806730.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,465,UNLV,9,True,6,14,-8,loss,2390248,534,2814863,2023,2814863.0,2814863.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,465,UNLV,9,True,3,8,-5,loss,2390497,534,2814863,2023,2814863.0,2814863.0,1.0
1,2,3.0,0,0,0,0,0,1,0,02/19/2023,away,16340,465,UNLV,9,True,6,31,-25,loss,2390816,534,2814863,2023,2814863.0,2814863.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,away,16340,485,Norfolk St.,9,True,3,2,1,win,2407995,444,2489311,2023,2489311.0,2489311.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,522,Oklahoma,9,True,2,5,-3,loss,2390383,30135,2305164,2023,2305164.0,2305164.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,522,Oklahoma,9,True,5,2,3,win,2390748,30135,2305164,2023,2305164.0,2305164.0,1.0
2,3,5.0,0,0,0,0,0,1,0,02/19/2023,away,16340,522,Oklahoma,9,True,6,3,3,win,2391046,30135,2305164,2023,2305164.0,2305164.0,1.0
0,0,0.0,0,0,0,1,1,0,0,02/19/2023,away,16340,655,Southeastern La.,9,True,4,11,-7,loss,2390970,342,2680399,2023,2680399.0,2680399.0,1.0
3,2,5.0,0,0,0,0,0,1,0,02/17/2023,home,16340,392,Maryland,9,True,8,7,1,win,2390476,651,2486036,2023,2486036.0,2486036.0,1.0
3,3,6.0,0,0,0,0,0,1,0,02/19/2023,home,16340,392,Maryland,9,True,5,9,-4,loss,2390985,651,2486036,2023,2486036.0,2486036.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,725,Army West Point,9,True,9,3,6,win,2390877,721,2477971,2023,2477971.0,2477971.0,1.0
8,0,8.0,0,0,0,0,0,1,0,02/17/2023,neutral,16340,725,Army West Point,9,True,2,5,-3,loss,2390312,721,2477959,2023,2477959.0,2477959.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,725,Army West Point,9,True,4,6,-2,loss,2390581,721,2477959,2023,2477959.0,2477959.0,1.0
12,0,12.0,0,0,0,0,0,3,0,02/19/2023,neutral,16340,725,Army West Point,9,True,9,3,6,win,2390877,721,2477959,2023,2477959.0,2477959.0,1.0
9,0,9.0,0,0,0,0,0,1,0,02/20/2023,away,16340,522,Oklahoma,9,True,6,8,-2,loss,2391079,721,2477959,2023,2477959.0,2477959.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,109,UC Irvine,9,True,0,3,-3,loss,2390446,718,2494368,2023,2494368.0,2494368.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,109,UC Irvine,9,True,4,11,-7,loss,2390680,718,2494368,2023,2494368.0,2494368.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,363,Longwood,9,True,13,9,4,win,2390421,450,2479753,2023,2479753.0,2479753.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/18/2023,away,16340,363,Longwood,9,True,8,5,3,win,2390756,450,2479753,2023,2479753.0,2479753.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,363,Longwood,9,True,5,1,4,win,2391020,450,2479753,2023,2479753.0,2479753.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/21/2023,away,16340,165,Coppin St.,10,True,6,5,1,win,2391156,450,2479753,2023,2479753.0,2479753.0,1.0
10,0,10.0,0,0,0,3,0,0,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2666807,2023,2666807.0,2666807.0,1.0
8,0,8.0,0,0,0,1,0,0,0,02/19/2023,home,16340,1395,Tarleton St.,12,True,5,7,-2,loss,2390992,706,2666807,2023,2666807.0,2666807.0,1.0
8,1,9.0,0,0,0,3,0,0,0,02/17/2023,away,16340,99,Long Beach St.,9,True,0,2,-2,loss,2390440,782,2798267,2023,2798267.0,2798267.0,1.0
5,0,5.0,0,0,1,2,0,0,0,02/18/2023,away,16340,99,Long Beach St.,9,True,5,6,-1,loss,2390803,782,2798267,2023,2798267.0,2798267.0,1.0
6,1,7.0,0,0,1,1,0,0,0,02/19/2023,away,16340,99,Long Beach St.,9,True,11,6,5,win,2390967,782,2798267,2023,2798267.0,2798267.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,576,Rider,9,True,4,1,3,win,2390301,1092,2129387,2023,2129387.0,2129387.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,home,16340,466,Nevada,9,True,5,3,2,win,2390288,2,2494397,2023,2494397.0,2494397.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,466,Nevada,9,True,5,4,1,win,2390526,2,2494397,2023,2494397.0,2494397.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,466,Nevada,9,True,7,9,-2,loss,2390845,2,2494397,2023,2494397.0,2494397.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/20/2023,home,16340,466,Nevada,9,True,7,3,4,win,2391069,2,2494397,2023,2494397.0,2494397.0,1.0
3,3,6.0,0,0,0,0,0,2,0,02/17/2023,neutral,16340,96,Fresno St.,9,True,6,2,4,win,2390319,418,2140443,2023,2140443.0,2140443.0,1.0
4,1,6.0,1,0,0,0,0,0,0,02/17/2023,neutral,16340,416,Michigan St.,9,True,8,15,-7,loss,2390318,418,2140443,2023,2140443.0,2140443.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,112,UC San Diego,9,True,2,11,-9,loss,2390594,418,2140443,2023,2140443.0,2140443.0,1.0
