season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,44,3.0,121,38.0,10,27,4,3.0,1,329.0,360,288,213,79,9,15,198,4,242,48,0,38,1605,1307,75,38,31,20,318,383,77,0.0,0.2702702702702703,5.826747720364741,90.0,4.882660976599609,1.696048632218845,9.848024316109422,0.41033434650455924,5.416413373860182,6.620060790273556,1.2222222222222223,7.878419452887538
2018,12973,45,3.0,151,47.0,32,12,7,5.0,2,397.0,405,215,171,60,4,21,127,0,304,41,5,24,1754,1557,7,7,16,13,406,422,94,0.0,0.7272727272727273,3.876574307304786,135.0,3.943612030476328,1.3400503778337531,9.181360201511335,0.4760705289672544,2.8790931989924435,6.89168765743073,2.393700787401575,4.8740554156171285
2018,12973,46,3.0,136,40.0,29,13,10,3.0,0,383.0,359,192,152,65,11,24,159,1,323,33,1,31,1684,1462,15,10,21,8,386,380,95,0.0,0.6904761904761905,3.5718015665796345,146.0,4.149773121163006,1.3524804177545693,8.43603133159269,0.5639686684073106,3.7362924281984338,7.590078328981723,2.0314465408805034,4.511749347258485
2018,12973,50,3.0,108,33.0,14,18,6,2.0,2,277.3333333333333,288,178,153,55,8,11,122,2,222,29,4,28,1202,1081,6,5,20,12,270,261,65,0.0,0.4375,4.965144230769231,105.0,4.065996258339146,1.4783653846153848,9.346153846153847,0.3569711538461539,3.959134615384616,7.204326923076923,1.819672131147541,5.776442307692308
2018,12973,53,3.0,106,29.0,17,17,6,1.0,1,270.0,274,166,137,51,4,16,128,3,179,31,14,18,1235,1036,36,18,29,11,300,286,56,0.0,0.5,4.566666666666666,114.0,4.729030446373334,1.488888888888889,9.133333333333333,0.5333333333333333,4.266666666666667,5.966666666666667,1.3984375,5.533333333333333
2018,12973,58,3.0,89,33.0,11,20,2,2.0,1,244.33333333333334,330,217,164,67,22,5,105,6,225,24,4,34,1206,1035,54,23,25,17,250,213,79,0.0,0.3548387096774194,6.040927694406548,86.0,3.5261048741435324,1.7803547066848566,12.155525238744882,0.18417462482946792,3.867667121418827,8.287858117326056,2.142857142857143,7.993178717598909
2018,12973,59,3.0,72,36.0,12,18,0,5.0,0,229.33333333333334,342,205,159,75,10,15,73,0,115,19,0,16,1128,1009,19,6,10,16,260,278,31,0.0,0.4,6.239825581395349,84.0,4.568791428285478,1.809593023255814,13.421511627906977,0.5886627906976744,2.864825581395349,4.513081395348837,1.5753424657534247,8.045058139534882
2018,12973,60,3.0,81,26.0,24,7,11,4.0,3,242.0,190,63,52,24,1,6,70,2,186,27,1,5,982,871,29,8,11,3,258,235,44,0.0,0.7741935483870968,1.9338842975206612,270.0,3.5055226410473463,1.0743801652892562,7.0661157024793395,0.2231404958677686,2.603305785123967,6.917355371900826,2.657142857142857,2.3429752066115705
2018,12973,69,3.0,108,31.0,13,17,3,5.0,0,263.6666666666667,294,173,139,56,9,6,93,4,208,43,4,18,1212,1047,20,10,14,14,292,248,69,0.0,0.43333333333333335,4.744627054361568,110.0,3.7834060609259392,1.4677623261694057,10.035398230088495,0.2048040455120101,3.1744627054361567,7.099873577749683,2.236559139784946,5.905183312262958
2018,12973,73,3.0,87,28.0,1,25,0,2.0,0,201.66666666666666,291,224,182,48,7,29,113,0,153,31,7,27,1035,858,6,5,19,14,191,228,52,0.0,0.038461538461538464,8.122314049586777,64.0,6.0121342112952805,2.003305785123967,12.986776859504134,1.294214876033058,5.042975206611571,6.82809917355372,1.3539823008849559,9.996694214876033
2018,12973,75,3.0,143,40.0,19,19,9,0.0,0,338.0,390,225,175,53,10,24,137,1,271,35,6,37,1557,1346,22,14,24,15,348,334,83,0.0,0.5,4.659763313609467,112.0,4.364073181416068,1.5591715976331362,10.384615384615383,0.6390532544378699,3.6479289940828403,7.215976331360947,1.9781021897810218,5.991124260355029
2018,12973,78,3.0,129,38.0,17,20,6,4.0,1,311.6666666666667,332,221,168,55,12,20,146,3,244,32,3,29,1437,1219,46,17,26,13,369,278,85,0.0,0.4594594594594595,4.851336898395721,108.0,4.499737517080404,1.5336898395721925,9.587165775401068,0.5775401069518716,4.216042780748663,7.045989304812834,1.6712328767123288,6.381818181818181
2018,12973,84,3.0,117,38.0,15,22,4,2.0,1,308.6666666666667,393,294,237,72,13,24,160,0,196,44,7,48,1511,1270,47,25,18,19,302,374,55,0.0,0.40540540540540543,6.910367170626349,76.0,5.241461451892892,1.7915766738660905,11.458963282937365,0.6997840172786177,4.66522678185745,5.714902807775378,1.225,8.572354211663066
2018,12973,88,3.0,124,39.0,18,19,6,3.0,1,305.3333333333333,364,205,178,70,8,23,141,2,160,33,3,38,1422,1219,88,32,15,14,358,338,37,0.0,0.4864864864864865,5.246724890829695,100.0,5.158749029585366,1.6539301310043668,10.729257641921397,0.6779475982532752,4.156113537117904,4.716157205240175,1.1347517730496455,6.042576419213974
2018,12973,89,3.0,69,37.0,4,33,1,10.0,1,289.3333333333333,387,347,265,81,22,22,212,0,197,81,10,63,1524,1187,4,4,17,25,321,283,52,0.0,0.10810810810810811,8.243087557603687,63.0,6.182665879041025,2.0702764976958528,12.038018433179726,0.6843317972350231,6.59447004608295,6.127880184331798,0.9292452830188679,10.793778801843319
2018,12973,105,3.0,142,40.0,22,17,6,0.0,0,346.6666666666667,383,198,145,58,7,16,104,1,308,29,0,20,1545,1375,29,10,21,14,329,350,81,0.0,0.5641025641025641,3.7644230769230766,139.0,3.491957796800684,1.4048076923076922,9.943269230769229,0.41538461538461535,2.6999999999999997,7.996153846153845,2.9615384615384617,5.140384615384615
2018,12973,114,3.0,89,29.0,10,14,1,4.0,1,205.66666666666666,278,190,140,38,5,12,103,2,169,13,6,25,1009,868,26,15,18,7,209,201,49,0.0,0.4166666666666667,6.126418152350081,85.0,4.325050615651201,1.8525121555915722,12.165316045380875,0.5251215559157213,4.507293354943274,7.395461912479742,1.6407766990291262,8.314424635332253
2018,12973,117,3.0,107,38.0,14,24,5,1.0,1,330.3333333333333,337,187,156,53,4,10,151,5,245,27,1,32,1477,1260,14,5,31,8,349,338,68,0.0,0.3684210526315789,4.250252270433905,123.0,4.044660001256168,1.4772956609485368,9.181634712411705,0.27245206861755805,4.1140262361251265,6.675075681130172,1.6225165562913908,5.094853683148336
2018,12973,118,3.0,83,33.0,10,23,3,10.0,0,230.33333333333334,276,186,152,49,7,8,119,0,124,44,3,15,1112,911,9,4,16,20,233,283,31,0.0,0.30303030303030304,5.939218523878437,88.0,5.015748568257881,1.7149059334298118,10.78437047756874,0.3125904486251809,4.649782923299566,4.845151953690303,1.0420168067226891,7.267727930535456
2018,12973,120,3.0,145,40.0,22,17,10,2.0,0,321.6666666666667,393,265,202,78,7,34,153,2,237,38,4,35,1549,1313,57,18,21,23,314,354,66,0.0,0.5641025641025641,5.6518134715025905,92.0,5.199784620236316,1.6974093264248704,10.995854922279792,0.9512953367875647,4.280829015544041,6.631088082901554,1.5490196078431373,7.414507772020725
2018,12973,122,3.0,110,39.0,29,10,12,1.0,1,348.3333333333333,325,169,143,58,11,7,156,0,230,35,1,46,1531,1309,7,3,17,14,371,376,77,0.0,0.7435897435897436,3.694736842105263,141.0,4.103565268276577,1.3808612440191388,8.397129186602871,0.18086124401913875,4.030622009569378,5.942583732057416,1.4743589743589745,4.366507177033493
2018,12973,123,3.0,99,42.0,30,12,8,7.0,1,323.3333333333333,336,185,140,46,5,13,164,0,265,26,5,47,1480,1253,0,0,21,15,331,317,85,0.0,0.7142857142857143,3.8969072164948457,134.0,4.164311087839542,1.5463917525773196,9.35257731958763,0.36185567010309283,4.564948453608247,7.376288659793815,1.6158536585365855,5.149484536082475
2018,12973,124,3.0,170,46.0,31,14,8,1.0,0,382.6666666666667,373,247,200,76,5,13,233,9,377,53,7,38,1785,1457,25,10,19,22,371,335,113,0.0,0.6888888888888889,4.7038327526132395,111.0,4.231333969408563,1.583623693379791,8.772648083623693,0.3057491289198606,5.4799651567944245,8.866724738675957,1.6180257510729614,5.809233449477352
2018,12973,125,3.0,115,42.0,26,16,8,8.0,5,360.3333333333333,352,165,125,60,3,12,108,2,270,50,4,19,1563,1359,55,23,29,17,408,343,79,0.0,0.6190476190476191,3.122109158186864,167.0,3.7676880679171716,1.2765957446808511,8.79185938945421,0.299722479185939,2.6975023126734508,6.743755781683626,2.5,4.12118408880666
2018,12973,126,3.0,100,39.0,16,22,2,4.0,0,313.6666666666667,369,224,184,81,9,14,117,0,271,37,7,38,1452,1256,30,15,24,18,352,264,84,0.0,0.42105263157894735,5.279489904357067,99.0,3.8431053076320416,1.5494155154091391,10.587672688629116,0.4017003188097768,3.357066950053135,7.77577045696068,2.3162393162393164,6.427205100956429
2018,12973,132,3.0,151,39.0,17,22,7,0.0,0,327.6666666666667,414,263,206,73,7,20,162,0,263,39,6,44,1586,1340,6,4,25,18,313,353,80,0.0,0.4358974358974359,5.6581892166836205,92.0,4.546403567205254,1.7578840284842319,11.371312309257375,0.5493387589013224,4.4496439471007125,7.22380467955239,1.623456790123457,7.22380467955239
2018,12973,134,3.0,133,48.0,35,13,11,6.0,4,416.0,350,185,154,70,6,10,191,2,405,59,2,77,1802,1519,4,2,21,12,441,317,108,0.0,0.7291666666666666,3.331730769230769,157.0,3.6861885660314533,1.3004807692307692,7.572115384615385,0.21634615384615385,4.132211538461538,8.76201923076923,2.1204188481675392,4.002403846153846
2018,12973,137,3.0,132,39.0,26,13,10,4.0,2,310.3333333333333,308,171,139,52,4,16,135,0,309,27,3,40,1378,1189,48,14,13,14,270,292,99,0.0,0.6666666666666666,4.031149301825994,130.0,3.7628172944458957,1.42749731471536,8.93233082706767,0.4640171858216971,3.9151450053705696,8.961331901181525,2.2888888888888888,4.959183673469388
2018,12973,139,3.0,179,47.0,35,12,7,0.0,0,419.3333333333333,401,208,177,70,5,35,140,2,463,47,2,32,1832,1610,39,10,29,6,402,333,120,0.0,0.7446808510638298,3.7988871224165344,137.0,3.7325457263592017,1.2901430842607313,8.606518282988873,0.7511923688394277,3.004769475357711,9.937201907790143,3.307142857142857,4.464228934817171
2018,12973,142,3.0,140,40.0,18,22,6,4.0,0,346.0,453,297,225,100,11,15,143,3,248,42,1,58,1677,1448,3,2,22,22,347,384,67,0.0,0.45,5.8526011560693645,89.0,4.252023381504997,1.722543352601156,11.783236994219653,0.3901734104046243,3.7196531791907512,6.4508670520231215,1.7342657342657342,7.725433526011561
2018,12973,145,3.0,105,39.0,25,13,10,1.0,0,330.3333333333333,338,179,149,62,7,15,114,2,217,26,3,12,1434,1271,8,5,13,10,375,329,77,0.0,0.6578947368421053,4.059535822401615,129.0,4.0658507177042,1.3683148335015136,9.208879919273462,0.4086781029263371,3.1059535822401614,5.912209889001009,1.9035087719298245,4.8768920282542885
2018,12973,146,3.0,70,32.0,16,16,6,11.0,2,249.0,261,129,100,46,8,17,64,8,208,22,4,17,1084,969,39,12,18,11,264,233,62,0.0,0.5,3.6144578313253013,145.0,3.7709313834549936,1.3052208835341366,9.433734939759036,0.6144578313253012,2.3132530120481927,7.518072289156626,3.25,4.662650602409639
2018,12973,150,3.0,123,42.0,24,18,9,3.0,2,355.3333333333333,338,224,168,70,3,11,167,0,268,59,5,47,1626,1356,67,24,31,13,378,354,94,0.0,0.5714285714285714,4.25515947467167,123.0,4.31998312513089,1.4212007504690432,8.560975609756099,0.2786116322701689,4.229831144465291,6.787992495309569,1.6047904191616766,5.673545966228893
2018,12973,151,3.0,116,32.0,7,23,2,0.0,0,247.0,303,225,177,52,12,19,138,6,231,37,7,31,1130,998,4,1,17,16,228,201,68,0.0,0.23333333333333334,6.449392712550607,81.0,4.772980064007162,1.785425101214575,11.040485829959513,0.6923076923076923,5.0283400809716605,8.417004048582996,1.673913043478261,8.19838056680162
2018,12973,152,3.0,71,31.0,6,24,2,7.0,0,210.66666666666666,278,211,151,64,10,6,111,1,127,43,7,37,1079,894,0,0,17,14,216,257,49,0.0,0.2,6.450949367088608,81.0,4.875514271971083,1.8465189873417722,11.876582278481013,0.25632911392405067,4.742088607594937,5.425632911392405,1.1441441441441442,9.014240506329115
2018,12973,160,3.0,158,55.0,40,15,17,4.0,1,489.6666666666667,469,246,206,76,5,15,179,1,338,63,5,37,2150,1857,57,25,31,20,514,528,120,0.0,0.7272727272727273,3.7862491490810077,138.0,4.018259702859227,1.323349217154527,8.620149761742681,0.2756977535738597,3.2899931926480597,6.212389380530973,1.888268156424581,4.5214431586113
2018,12973,161,3.0,89,35.0,17,18,5,5.0,2,250.0,256,159,126,41,8,8,122,1,164,32,7,21,1148,955,9,2,21,17,297,241,52,0.0,0.4857142857142857,4.536,115.0,4.469919335262222,1.512,9.216000000000001,0.28800000000000003,4.3919999999999995,5.904,1.3442622950819672,5.724
2018,12973,168,3.0,130,47.0,31,10,5,6.0,4,368.3333333333333,304,139,120,47,8,12,142,5,335,34,3,25,1537,1331,64,28,17,11,372,329,100,0.0,0.7560975609756098,2.9321266968325794,178.0,3.555928385035978,1.2108597285067875,7.428054298642534,0.29321266968325793,3.469683257918552,8.185520361990951,2.359154929577465,3.396380090497738
2018,12973,170,3.0,33,16.0,7,8,1,3.0,1,102.0,127,88,59,23,2,2,46,0,89,19,1,13,489,412,2,2,6,6,98,94,23,0.0,0.4666666666666667,5.205882352941177,100.0,3.9394879627132027,1.696078431372549,11.205882352941178,0.1764705882352941,4.0588235294117645,7.852941176470589,1.934782608695652,7.764705882352942
2018,12973,177,3.0,128,35.0,11,24,5,2.0,1,297.0,375,261,207,89,19,21,127,3,247,55,6,26,1432,1216,9,1,21,13,314,280,72,0.0,0.3142857142857143,6.272727272727273,83.0,4.612195429538317,1.6902356902356903,11.363636363636363,0.6363636363636364,3.8484848484848486,7.484848484848484,1.9448818897637796,7.909090909090909
2018,12973,179,3.0,87,34.0,11,23,2,9.0,1,249.0,326,213,153,60,6,12,150,1,151,24,4,24,1263,1056,40,17,20,13,284,271,42,0.0,0.3235294117647059,5.53012048192771,94.0,5.027959495904793,1.9116465863453815,11.783132530120483,0.43373493975903615,5.421686746987953,5.457831325301205,1.0066666666666666,7.698795180722891
2018,12973,182,3.0,133,44.0,32,12,10,1.0,1,395.0,427,209,167,74,9,16,126,7,269,53,2,29,1756,1539,3,2,22,16,408,438,80,0.0,0.7272727272727273,3.8050632911392404,137.0,4.041969968173615,1.4,9.729113924050633,0.36455696202531646,2.870886075949367,6.129113924050633,2.134920634920635,4.762025316455697
2018,12973,185,3.0,113,34.0,8,26,4,2.0,0,280.6666666666667,339,283,206,80,12,18,190,2,242,40,4,29,1423,1159,19,13,17,17,296,256,73,0.0,0.23529411764705882,6.605700712589074,79.0,5.085615297257472,1.8847980997624703,10.870546318289785,0.5771971496437054,6.092636579572446,7.760095011876484,1.2736842105263158,9.07482185273159
2018,12973,190,3.0,149,39.0,17,22,6,1.0,0,328.6666666666667,429,252,207,59,5,21,136,3,238,48,12,21,1561,1331,98,43,27,16,330,339,64,0.0,0.4358974358974359,5.668356997971602,92.0,4.579785461022872,1.7190669371196754,11.747464503042597,0.575050709939148,3.7241379310344827,6.517241379310345,1.75,6.900608519269776
2018,12973,192,3.0,63,31.0,16,13,8,6.0,0,240.33333333333334,240,110,89,38,7,5,50,2,192,18,4,8,1032,935,11,5,18,11,277,222,38,0.0,0.5517241379310345,3.332871012482663,157.0,3.0394172548183946,1.2066574202496532,8.9875173370319,0.1872399445214979,1.872399445214979,7.19001386962552,3.84,4.119278779472954
2018,12973,195,3.0,116,37.0,23,12,5,2.0,1,329.0,336,177,128,52,6,6,103,4,270,34,2,27,1465,1295,10,2,21,11,362,308,80,0.0,0.6571428571428571,3.501519756838906,149.0,3.3629041376938336,1.3343465045592706,9.191489361702127,0.1641337386018237,2.8176291793313073,7.386018237082066,2.621359223300971,4.8419452887537995
2018,12973,200,3.0,144,41.0,25,16,4,4.0,3,357.3333333333333,395,251,207,60,14,13,142,0,289,42,3,37,1628,1411,22,10,17,16,419,299,82,0.0,0.6097560975609756,5.213619402985075,100.0,3.9181059024264018,1.5027985074626866,9.948694029850747,0.32742537313432835,3.576492537313433,7.2789179104477615,2.035211267605634,6.321828358208956
2018,12973,203,3.0,126,40.0,15,23,7,1.0,0,328.6666666666667,425,239,198,69,10,27,121,3,229,25,5,28,1552,1367,9,3,25,14,361,344,64,0.0,0.39473684210526316,5.421906693711967,96.0,4.525018726742953,1.6612576064908722,11.637931034482758,0.7393509127789046,3.313387423935091,6.27079107505071,1.8925619834710743,6.544624746450304
2018,12973,211,3.0,124,40.0,21,19,5,9.0,0,336.6666666666667,441,268,213,84,11,17,134,1,235,39,1,31,1612,1383,52,29,28,27,356,356,73,0.0,0.525,5.694059405940594,92.0,4.319899533282024,1.7079207920792079,11.789108910891088,0.4544554455445544,3.582178217821782,6.282178217821782,1.7537313432835822,7.164356435643564
2018,12973,212,3.0,96,39.0,22,17,4,6.0,2,324.0,344,204,164,58,8,12,133,0,211,47,0,44,1473,1251,59,18,18,23,351,351,78,0.0,0.5641025641025641,4.555555555555555,115.0,4.363598347607901,1.4722222222222223,9.555555555555555,0.3333333333333333,3.694444444444444,5.861111111111111,1.586466165413534,5.666666666666667
2018,12973,213,3.0,120,37.0,9,28,1,4.0,1,292.6666666666667,421,326,256,86,9,20,141,1,214,58,5,46,1499,1257,39,23,24,19,333,273,70,0.0,0.24324324324324326,7.872437357630979,66.0,4.983750770341949,1.9202733485193622,12.94646924829157,0.6150341685649203,4.335990888382687,6.5808656036446465,1.5177304964539007,10.0250569476082
2018,12973,216,3.0,111,32.0,11,21,1,3.0,0,260.0,379,272,230,84,7,29,113,2,163,26,2,46,1287,1112,14,8,23,11,269,311,53,0.0,0.34375,7.961538461538462,66.0,5.317919335262222,1.8923076923076922,13.119230769230768,1.0038461538461538,3.911538461538462,5.642307692307693,1.4424778761061947,9.415384615384616
2018,12973,217,3.0,134,38.0,20,17,10,1.0,0,322.3333333333333,323,204,170,63,6,12,164,1,247,46,5,65,1485,1247,42,19,15,13,341,329,83,0.0,0.5405405405405406,4.746639089968976,110.0,4.423813854393557,1.5108583247156153,9.018614270941054,0.33505687693898656,4.579110651499483,6.8965873836608065,1.5060975609756098,5.695966907962772
2018,12973,218,3.0,73,32.0,14,17,5,8.0,1,245.33333333333334,261,182,129,51,5,16,134,3,189,31,4,33,1167,976,4,3,17,9,245,261,71,0.0,0.45161290322580644,4.732336956521739,110.0,4.842647596131788,1.610054347826087,9.574728260869565,0.5869565217391304,4.915760869565217,6.933423913043478,1.4104477611940298,6.676630434782609
2018,12973,221,3.0,117,37.0,10,27,2,4.0,0,286.0,420,300,211,88,6,11,130,0,205,38,7,53,1471,1258,50,29,24,21,321,290,62,0.0,0.2702702702702703,6.63986013986014,79.0,4.346590663933551,1.9230769230769231,13.216783216783217,0.34615384615384615,4.090909090909091,6.451048951048951,1.5769230769230769,9.44055944055944
2018,12973,225,3.0,128,40.0,15,22,4,1.0,0,321.0,380,223,185,72,13,10,148,3,280,33,4,26,1506,1286,28,11,33,6,324,301,69,0.0,0.40540540540540543,5.186915887850467,101.0,3.8699442573806024,1.644859813084112,10.654205607476635,0.2803738317757009,4.149532710280374,7.850467289719626,1.8918918918918919,6.252336448598131
2018,12973,227,3.0,84,32.0,12,17,2,6.0,3,244.0,237,170,116,34,3,8,142,2,223,47,5,33,1156,931,31,19,22,14,232,241,54,0.0,0.41379310344827586,4.278688524590164,122.0,4.440050482803206,1.5532786885245902,8.741803278688526,0.29508196721311475,5.237704918032787,8.225409836065573,1.5704225352112675,6.270491803278689
2018,12973,239,3.0,122,39.0,19,17,5,7.0,3,338.6666666666667,365,232,188,76,3,21,132,3,295,49,3,41,1558,1330,17,5,28,18,345,320,73,0.0,0.5277777777777778,4.996062992125984,105.0,4.185242169907892,1.46751968503937,9.699803149606298,0.5580708661417322,3.5078740157480315,7.839566929133857,2.234848484848485,6.165354330708661
2018,12973,242,3.0,97,28.0,15,12,9,3.0,1,237.33333333333334,267,180,133,40,10,12,123,1,189,35,2,35,1136,947,20,9,16,15,265,217,75,0.0,0.5555555555555556,5.043539325842697,104.0,4.579717088071211,1.643258426966292,10.125,0.4550561797752809,4.664325842696629,7.1671348314606735,1.5365853658536586,6.825842696629213
2018,12973,245,3.0,119,39.0,9,29,2,1.0,0,305.0,435,377,263,100,19,6,250,2,142,49,8,62,1642,1298,65,31,14,30,300,391,48,0.0,0.23684210526315788,7.760655737704918,67.0,5.783493105754026,2.2459016393442623,12.836065573770492,0.17704918032786887,7.3770491803278695,4.190163934426229,0.568,11.124590163934426
2018,12973,258,3.0,100,35.0,12,21,1,6.0,1,275.0,355,243,197,59,10,13,131,2,186,49,3,33,1367,1149,65,39,25,13,321,275,53,0.0,0.36363636363636365,6.447272727272727,81.0,4.743373880716768,1.7672727272727273,11.618181818181819,0.4254545454545454,4.287272727272727,6.087272727272728,1.4198473282442747,7.952727272727273
2018,12973,259,3.0,147,46.0,35,11,14,3.0,2,410.6666666666667,323,162,121,57,5,13,171,6,398,34,2,62,1736,1488,54,25,32,11,425,333,122,0.0,0.7608695652173914,2.6517857142857144,197.0,3.4886985560414434,1.202922077922078,7.078733766233766,0.2849025974025974,3.747564935064935,8.722402597402597,2.327485380116959,3.5503246753246755
2018,12973,263,3.0,121,38.0,18,19,6,3.0,1,326.6666666666667,403,248,198,74,4,22,139,6,207,44,2,61,1550,1318,55,24,30,19,331,377,52,0.0,0.4864864864864865,5.455102040816326,96.0,4.806694845466304,1.6591836734693877,11.103061224489796,0.6061224489795919,3.8295918367346937,5.703061224489796,1.4892086330935252,6.83265306122449
